time,lon,lat,z,trajectory,profile,residual,satellites,time_error,bad_satellites,temperature,discontinuity
2017-10-02 19:34:45,-158.0906,21.6489,111.75,58112217efec720cd46e264e,150,1.8,4,0.7,0,23.8,false
2017-10-02 19:34:45,-158.0906,21.6489,119.75,58112217efec720cd46e264e,150,1.8,4,0.7,0,22.0,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,150,1.8,4,0.7,0,21.9,false
2017-10-02 19:34:45,-158.0906,21.6489,143.75,58112217efec720cd46e264e,150,1.8,4,0.7,0,21.3,false
2017-10-02 19:34:45,-158.0906,21.6489,-0.25,58112217efec720cd46e264e,151,1.8,4,0.7,0,26.8,false
2017-10-02 19:34:45,-158.0906,21.6489,7.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,26.9,false
2017-10-02 19:34:45,-158.0906,21.6489,31.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,26.5,false
2017-10-02 19:34:45,-158.0906,21.6489,55.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,26.4,false
2017-10-02 19:34:45,-158.0906,21.6489,87.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,25.8,false
2017-10-02 19:34:45,-158.0906,21.6489,95.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,24.7,true
2017-10-02 19:34:45,-158.0906,21.6489,103.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,21.7,true
2017-10-02 19:34:45,-158.0906,21.6489,111.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,23.8,true
2017-10-02 19:34:45,-158.0906,21.6489,119.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,22.0,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,21.9,false
2017-10-02 19:34:45,-158.0906,21.6489,143.75,58112217efec720cd46e264e,151,1.8,4,0.7,0,21.3,false
2017-10-02 19:34:45,-158.0906,21.6489,-0.25,58112217efec720cd46e264e,152,1.8,4,0.7,0,26.3,false
2017-10-02 19:34:45,-158.0906,21.6489,7.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,26.6,true
2017-10-02 19:34:45,-158.0906,21.6489,31.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,26.6,false
2017-10-02 19:34:45,-158.0906,21.6489,39.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,26.5,false
2017-10-02 19:34:45,-158.0906,21.6489,71.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,26.3,false
2017-10-02 19:34:45,-158.0906,21.6489,95.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,24.7,false
2017-10-02 19:34:45,-158.0906,21.6489,103.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,22.2,true
2017-10-02 19:34:45,-158.0906,21.6489,111.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,21.8,false
2017-10-02 19:34:45,-158.0906,21.6489,119.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,23.2,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,22.5,false
2017-10-02 19:34:45,-158.0906,21.6489,135.75,58112217efec720cd46e264e,152,1.8,4,0.7,0,22.4,false
2017-10-02 19:34:45,-158.0906,21.6489,-0.25,58112217efec720cd46e264e,153,1.8,4,0.7,0,26.4,false
2017-10-02 19:34:45,-158.0906,21.6489,23.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,26.4,false
2017-10-02 19:34:45,-158.0906,21.6489,39.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,26.2,true
2017-10-02 19:34:45,-158.0906,21.6489,55.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,26.2,false
2017-10-02 19:34:45,-158.0906,21.6489,63.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,25.6,false
2017-10-02 19:34:45,-158.0906,21.6489,71.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,24.2,false
2017-10-02 19:34:45,-158.0906,21.6489,79.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,23.8,false
2017-10-02 19:34:45,-158.0906,21.6489,87.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,24.0,false
2017-10-02 19:34:45,-158.0906,21.6489,95.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,25.2,true
2017-10-02 19:34:45,-158.0906,21.6489,103.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,23.1,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,153,1.8,4,0.7,0,22.6,false
2017-10-02 19:34:45,-158.0906,21.6489,-0.25,58112217efec720cd46e264e,154,1.8,4,0.7,0,26.2,false
2017-10-02 19:34:45,-158.0906,21.6489,15.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,26.2,false
2017-10-02 19:34:45,-158.0906,21.6489,23.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,26.2,false
2017-10-02 19:34:45,-158.0906,21.6489,55.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,26.0,false
2017-10-02 19:34:45,-158.0906,21.6489,63.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,25.6,false
2017-10-02 19:34:45,-158.0906,21.6489,79.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,25.3,false
2017-10-02 19:34:45,-158.0906,21.6489,103.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,24.1,false
2017-10-02 19:34:45,-158.0906,21.6489,111.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,24.0,false
2017-10-02 19:34:45,-158.0906,21.6489,119.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,23.4,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,23.1,false
2017-10-02 19:34:45,-158.0906,21.6489,135.75,58112217efec720cd46e264e,154,1.8,4,0.7,0,21.8,true
2017-10-02 19:34:45,-158.0906,21.6489,-0.25,58112217efec720cd46e264e,155,1.8,4,0.7,0,26.2,false
2017-10-02 19:34:45,-158.0906,21.6489,7.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,26.3,false
2017-10-02 19:34:45,-158.0906,21.6489,15.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,26.3,false
2017-10-02 19:34:45,-158.0906,21.6489,71.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,26.1,false
2017-10-02 19:34:45,-158.0906,21.6489,79.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,25.6,false
2017-10-02 19:34:45,-158.0906,21.6489,95.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,25.1,false
2017-10-02 19:34:45,-158.0906,21.6489,103.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,24.4,false
2017-10-02 19:34:45,-158.0906,21.6489,111.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,24.0,false
2017-10-02 19:34:45,-158.0906,21.6489,119.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,23.4,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,23.1,false
2017-10-02 19:34:45,-158.0906,21.6489,135.75,58112217efec720cd46e264e,155,1.8,4,0.7,0,21.8,true
2017-10-02 19:34:45,-158.0906,21.6489,-0.25,58112217efec720cd46e264e,156,1.8,4,0.7,0,26.0,false
2017-10-02 19:34:45,-158.0906,21.6489,7.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,26.0,false
2017-10-02 19:34:45,-158.0906,21.6489,15.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,26.4,false
2017-10-02 19:34:45,-158.0906,21.6489,31.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,26.4,false
2017-10-02 19:34:45,-158.0906,21.6489,71.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,25.7,false
2017-10-02 19:34:45,-158.0906,21.6489,79.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,24.7,false
2017-10-02 19:34:45,-158.0906,21.6489,87.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,24.2,false
2017-10-02 19:34:45,-158.0906,21.6489,103.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,23.6,false
2017-10-02 19:34:45,-158.0906,21.6489,111.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,24.0,true
2017-10-02 19:34:45,-158.0906,21.6489,127.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,23.1,false
2017-10-02 19:34:45,-158.0906,21.6489,135.75,58112217efec720cd46e264e,156,1.8,4,0.7,0,21.8,true
